userid,dt,campaign_id
5456,2013-12-28,FB
5457,2013-12-28,PI
5458,2013-12-28,TW
5459,2013-12-28,PI
5460,2013-12-28,PI
5461,2013-12-28,RE
5462,2013-12-28,TW
5463,2013-12-28,FB
5464,2013-12-28,FB
5465,2013-12-28,TW
5466,2013-12-28,TW
5467,2013-12-28,FB
5468,2013-12-28,FB
5469,2013-12-29,PI
5470,2013-12-29,TW
5471,2013-12-29,FB
5472,2013-12-29,FB
5473,2013-12-29,FB
5474,2013-12-29,TW
5475,2013-12-29,FB
5476,2013-12-29,TW
5477,2013-12-29,FB
5478,2013-12-29,FB
5479,2013-12-29,PI
5480,2013-12-29,FB
5481,2013-12-29,TW
5482,2013-12-29,RE
5483,2013-12-29,FB
5484,2013-12-29,RE
5485,2013-12-29,FB
5486,2013-12-29,PI
5487,2013-12-29,RE
5488,2013-12-29,FB
5489,2013-12-29,FB
5490,2013-12-29,FB
5491,2013-12-29,PI
5492,2013-12-29,TW
5493,2013-12-29,PI
5494,2013-12-29,FB
5495,2013-12-29,TW
5496,2013-12-29,FB
5497,2013-12-29,TW
5498,2013-12-31,FB
5499,2013-12-31,TW
5500,2013-12-31,RE
5501,2013-12-31,TW
5502,2013-12-31,FB
5503,2013-12-31,FB
5504,2013-12-31,FB
5505,2013-12-31,PI
5506,2013-12-31,TW
5507,2013-12-31,TW
5508,2013-12-31,RE
5509,2013-12-31,TW
5510,2013-12-31,TW
5511,2013-12-31,FB
5512,2013-12-31,TW
5513,2013-12-31,FB
5514,2013-12-31,RE
5515,2013-12-31,TW
5516,2013-12-31,FB
5517,2013-12-31,RE
5518,2013-12-31,FB
5519,2013-12-31,RE
5520,2013-12-31,FB
5521,2013-12-31,PI
5522,2013-12-31,RE
5523,2013-12-31,PI
5524,2013-12-31,TW
