userid,tmstmp,type
588,2014-01-24 06:29:44,web
331,2014-01-24 06:31:15,mobile
411,2014-01-24 06:35:57,web
288,2014-01-24 06:37:16,mobile
43,2014-01-24 06:47:39,web
206,2014-01-24 06:53:39,mobile
425,2014-01-24 07:13:24,mobile
540,2014-01-24 07:20:02,mobile
1,2014-01-24 07:21:59,mobile
362,2014-01-24 07:25:41,mobile
975,2014-01-24 07:29:53,web
521,2014-01-24 07:33:17,web
964,2014-01-24 07:33:25,mobile
711,2014-01-24 07:39:03,web
842,2014-01-24 07:41:21,mobile
312,2014-01-24 07:43:15,web
230,2014-01-24 07:52:15,mobile
653,2014-01-24 07:57:22,mobile
539,2014-01-24 07:58:38,mobile
86,2014-01-24 08:04:46,mobile
996,2014-01-24 08:10:14,mobile
534,2014-01-24 08:18:08,mobile
73,2014-01-24 08:21:38,mobile
18,2014-01-24 08:22:30,web
588,2014-01-24 08:32:05,mobile
62,2014-01-24 08:35:33,web
370,2014-01-24 08:40:22,web
91,2014-01-24 08:44:13,web
820,2014-01-24 08:52:57,web
253,2014-01-24 09:05:39,mobile
154,2014-01-24 09:11:35,mobile
594,2014-01-24 09:23:13,mobile
961,2014-01-24 09:31:03,mobile
129,2014-01-24 09:40:48,mobile
191,2014-01-24 09:44:21,web
340,2014-01-24 09:46:15,mobile
317,2014-01-24 09:46:17,web
820,2014-01-24 09:50:33,mobile
983,2014-01-24 09:51:20,mobile
996,2014-01-24 10:03:47,web
549,2014-01-24 10:04:38,web
181,2014-01-24 10:05:22,mobile
497,2014-01-24 10:08:02,mobile
256,2014-01-24 10:09:23,mobile
229,2014-01-24 10:18:15,mobile
205,2014-01-24 10:36:14,web
396,2014-01-24 10:38:17,mobile
903,2014-01-24 10:38:34,web
703,2014-01-24 10:42:13,mobile
769,2014-01-24 10:47:44,mobile
383,2014-01-24 10:52:45,mobile
363,2014-01-24 10:59:46,mobile
10,2014-01-24 11:17:30,mobile
129,2014-01-24 11:20:26,mobile
250,2014-01-24 11:31:32,web
729,2014-01-24 11:35:13,mobile
949,2014-01-24 11:51:12,mobile
619,2014-01-24 12:08:44,mobile
276,2014-01-24 12:12:04,mobile
66,2014-01-24 12:12:14,mobile
263,2014-01-24 12:12:49,mobile
333,2014-01-24 12:13:20,mobile
898,2014-01-24 12:16:26,web
95,2014-01-24 12:18:12,web
568,2014-01-24 12:18:13,mobile
853,2014-01-24 12:19:13,mobile
287,2014-01-24 12:23:26,mobile
449,2014-01-24 12:28:05,mobile
535,2014-01-24 12:31:37,mobile
421,2014-01-24 12:44:16,web
989,2014-01-24 12:46:23,web
978,2014-01-24 12:50:37,mobile
44,2014-01-24 12:53:02,mobile
520,2014-01-24 12:58:50,web
596,2014-01-24 12:59:18,web
638,2014-01-24 13:03:51,web
369,2014-01-24 13:06:07,mobile
566,2014-01-24 13:10:13,mobile
829,2014-01-24 13:19:34,mobile
206,2014-01-24 13:20:51,web
221,2014-01-24 13:34:03,mobile
295,2014-01-24 13:46:17,web
530,2014-01-24 13:47:19,web
5,2014-01-24 13:58:35,mobile
2,2014-01-24 14:01:01,web
197,2014-01-24 14:06:04,mobile
745,2014-01-24 14:10:36,mobile
804,2014-01-24 14:15:35,mobile
929,2014-01-24 14:21:45,mobile
249,2014-01-24 14:25:41,mobile
362,2014-01-24 14:26:36,mobile
550,2014-01-24 14:36:46,mobile
291,2014-01-24 14:40:18,mobile
545,2014-01-24 14:42:32,mobile
943,2014-01-24 14:43:23,mobile
901,2014-01-24 14:48:14,mobile
650,2014-01-24 15:07:41,web
116,2014-01-24 15:09:43,mobile
178,2014-01-24 15:17:05,mobile
851,2014-01-24 15:24:53,mobile
43,2014-01-24 15:24:55,mobile
469,2014-01-24 15:28:57,web
398,2014-01-24 15:29:41,web
473,2014-01-24 15:30:30,mobile
831,2014-01-24 15:41:39,mobile
770,2014-01-24 15:44:40,mobile
57,2014-01-24 15:46:49,web
210,2014-01-24 15:52:11,mobile
875,2014-01-24 16:06:04,web
999,2014-01-24 16:09:09,mobile
203,2014-01-24 16:09:27,mobile
40,2014-01-24 16:14:30,mobile
184,2014-01-24 16:15:24,web
940,2014-01-24 16:22:04,mobile
441,2014-01-24 16:29:07,mobile
387,2014-01-24 16:31:00,mobile
179,2014-01-24 16:34:23,web
799,2014-01-24 16:37:29,web
2,2014-01-24 16:46:45,mobile
328,2014-01-24 17:05:50,mobile
287,2014-01-24 17:12:55,web
621,2014-01-24 17:30:16,mobile
545,2014-01-24 17:30:49,mobile
192,2014-01-24 17:33:52,mobile
114,2014-01-24 17:53:20,web
13,2014-01-24 17:55:49,web
552,2014-01-24 17:57:44,web
297,2014-01-24 17:59:40,mobile
989,2014-01-24 18:05:32,mobile
941,2014-01-24 18:08:52,mobile
221,2014-01-24 18:28:13,mobile
386,2014-01-24 18:34:13,mobile
976,2014-01-24 18:34:34,mobile
100,2014-01-24 18:40:15,web
888,2014-01-24 18:41:00,web
479,2014-01-24 18:43:53,web
696,2014-01-24 18:51:51,mobile
643,2014-01-24 18:52:47,mobile
521,2014-01-24 18:53:35,web
973,2014-01-24 18:56:21,web
458,2014-01-24 19:00:06,mobile
296,2014-01-24 19:07:17,mobile
846,2014-01-24 19:14:47,mobile
622,2014-01-24 19:18:26,mobile
960,2014-01-24 19:23:59,mobile
620,2014-01-24 19:31:05,mobile
43,2014-01-24 19:35:43,web
422,2014-01-24 19:40:17,mobile
861,2014-01-24 19:41:04,mobile
152,2014-01-24 19:55:22,mobile
678,2014-01-24 20:01:14,web
23,2014-01-24 20:04:04,mobile
195,2014-01-24 20:06:04,mobile
581,2014-01-24 20:06:24,mobile
570,2014-01-24 20:08:04,web
100,2014-01-24 20:14:27,mobile
830,2014-01-24 20:15:39,mobile
618,2014-01-24 20:18:26,web
876,2014-01-24 20:29:02,mobile
848,2014-01-24 20:31:14,mobile
111,2014-01-24 20:33:49,mobile
354,2014-01-24 20:50:12,mobile
799,2014-01-24 20:50:27,mobile
9,2014-01-24 21:01:24,web
596,2014-01-24 21:07:04,mobile
325,2014-01-24 21:07:10,mobile
618,2014-01-24 21:11:07,web
376,2014-01-24 21:13:34,mobile
182,2014-01-24 21:19:24,web
371,2014-01-24 21:39:44,web
308,2014-01-24 21:40:58,mobile
169,2014-01-24 21:45:28,mobile
861,2014-01-24 22:00:05,mobile
798,2014-01-24 22:01:00,web
179,2014-01-24 22:01:07,web
984,2014-01-24 22:01:10,web
425,2014-01-24 22:01:12,mobile
894,2014-01-24 22:05:04,mobile
886,2014-01-24 22:11:44,mobile
415,2014-01-24 22:12:03,mobile
950,2014-01-24 22:12:47,mobile
337,2014-01-24 22:15:24,mobile
421,2014-01-24 22:15:34,mobile
770,2014-01-24 22:16:45,mobile
308,2014-01-24 22:24:45,mobile
250,2014-01-24 22:28:07,mobile
990,2014-01-24 22:33:29,mobile
625,2014-01-24 22:33:58,mobile
361,2014-01-24 22:37:16,mobile
304,2014-01-24 22:40:56,mobile
978,2014-01-24 22:47:04,mobile
139,2014-01-24 22:47:58,web
849,2014-01-24 22:50:47,web
555,2014-01-24 22:50:54,mobile
889,2014-01-24 23:02:08,web
587,2014-01-24 23:10:23,mobile
213,2014-01-24 23:15:37,web
185,2014-01-24 23:32:29,web
491,2014-01-24 23:42:27,mobile
56,2014-01-24 23:46:19,mobile
913,2014-01-24 23:48:36,mobile
606,2014-01-24 23:52:45,mobile
581,2014-01-24 23:54:04,mobile
324,2014-01-24 23:54:38,web
103,2014-01-24 23:55:54,web
908,2014-01-25 00:06:30,web
442,2014-01-25 00:08:04,web
632,2014-01-25 00:09:27,web
609,2014-01-25 00:27:09,mobile
123,2014-01-25 00:39:24,mobile
574,2014-01-25 00:50:15,mobile
921,2014-01-25 00:51:55,mobile
695,2014-01-25 00:53:06,mobile
989,2014-01-25 00:58:57,mobile
170,2014-01-25 01:03:06,mobile
16,2014-01-25 01:03:46,mobile
893,2014-01-25 01:04:04,web
118,2014-01-25 01:04:34,mobile
440,2014-01-25 01:06:37,mobile
130,2014-01-25 01:17:16,mobile
210,2014-01-25 01:19:08,mobile
414,2014-01-25 01:19:39,web
75,2014-01-25 01:20:23,web
235,2014-01-25 01:20:47,mobile
135,2014-01-25 01:23:34,web
990,2014-01-25 01:24:32,mobile
398,2014-01-25 01:25:41,mobile
743,2014-01-25 01:29:29,web
13,2014-01-25 01:30:05,web
325,2014-01-25 01:50:48,web
642,2014-01-25 02:05:13,mobile
636,2014-01-25 02:15:35,web
861,2014-01-25 02:24:36,mobile
95,2014-01-25 02:33:32,mobile
710,2014-01-25 02:36:21,mobile
423,2014-01-25 02:38:42,mobile
980,2014-01-25 02:44:08,mobile
890,2014-01-25 02:48:11,web
373,2014-01-25 02:49:03,mobile
216,2014-01-25 03:05:40,mobile
135,2014-01-25 03:16:50,mobile
659,2014-01-25 03:24:20,mobile
81,2014-01-25 03:27:18,mobile
459,2014-01-25 03:37:38,mobile
769,2014-01-25 03:40:48,web
31,2014-01-25 03:45:40,mobile
354,2014-01-25 03:51:18,web
783,2014-01-25 04:01:10,web
628,2014-01-25 04:02:24,mobile
296,2014-01-25 04:03:01,mobile
169,2014-01-25 04:06:18,mobile
994,2014-01-25 04:09:59,web
964,2014-01-25 04:20:22,mobile
86,2014-01-25 04:24:28,mobile
139,2014-01-25 04:37:23,mobile
37,2014-01-25 04:40:30,web
678,2014-01-25 04:40:46,web
461,2014-01-25 04:41:57,web
677,2014-01-25 04:43:54,mobile
554,2014-01-25 04:47:13,mobile
331,2014-01-25 04:48:27,web
744,2014-01-25 04:51:53,web
90,2014-01-25 04:56:49,mobile
875,2014-01-25 04:59:17,mobile
363,2014-01-25 05:03:31,mobile
653,2014-01-25 05:10:03,mobile
156,2014-01-25 05:13:52,web
238,2014-01-25 05:17:06,web
621,2014-01-25 05:22:49,mobile
164,2014-01-25 05:26:22,mobile
177,2014-01-25 05:31:26,mobile
865,2014-01-25 05:41:15,mobile
47,2014-01-25 05:48:50,mobile
568,2014-01-25 05:55:10,mobile
608,2014-01-25 05:59:03,web
26,2014-01-25 06:03:47,web
361,2014-01-25 06:07:53,mobile
954,2014-01-25 06:08:54,mobile
423,2014-01-25 06:10:48,web
518,2014-01-25 06:17:05,mobile
859,2014-01-25 06:22:47,mobile
751,2014-01-25 06:24:55,mobile
164,2014-01-25 06:43:46,mobile
743,2014-01-25 06:44:18,web
798,2014-01-25 06:49:25,web
686,2014-01-25 06:55:20,mobile
294,2014-01-25 06:56:47,mobile
202,2014-01-25 07:02:18,mobile
463,2014-01-25 07:07:05,web
287,2014-01-25 07:08:07,web
181,2014-01-25 07:16:45,web
794,2014-01-25 07:17:35,mobile
450,2014-01-25 07:20:39,mobile
361,2014-01-25 07:22:38,mobile
145,2014-01-25 07:28:32,web
139,2014-01-25 07:34:05,mobile
185,2014-01-25 07:40:42,web
511,2014-01-25 07:52:19,mobile
50,2014-01-25 07:55:08,mobile
295,2014-01-25 07:55:33,mobile
385,2014-01-25 07:56:43,mobile
909,2014-01-25 07:59:31,mobile
468,2014-01-25 08:02:57,mobile
351,2014-01-25 08:04:03,web
548,2014-01-25 08:14:21,web
962,2014-01-25 08:19:27,web
234,2014-01-25 08:24:11,web
518,2014-01-25 08:27:26,mobile
757,2014-01-25 08:27:51,mobile
567,2014-01-25 08:32:40,mobile
755,2014-01-25 08:38:01,mobile
744,2014-01-25 08:39:58,mobile
414,2014-01-25 08:40:32,mobile
823,2014-01-25 09:07:14,mobile
303,2014-01-25 09:12:31,web
351,2014-01-25 09:14:34,web
667,2014-01-25 09:15:45,mobile
932,2014-01-25 09:20:49,web
851,2014-01-25 09:21:35,web
17,2014-01-25 09:25:11,mobile
951,2014-01-25 09:37:46,mobile
350,2014-01-25 09:47:43,mobile
495,2014-01-25 09:48:24,web
581,2014-01-25 09:56:14,mobile
154,2014-01-25 09:59:12,web
412,2014-01-25 10:05:49,web
170,2014-01-25 10:06:02,web
351,2014-01-25 10:20:27,mobile
266,2014-01-25 10:22:32,web
779,2014-01-25 10:25:20,mobile
912,2014-01-25 10:49:32,web
909,2014-01-25 10:53:04,mobile
135,2014-01-25 10:54:54,mobile
849,2014-01-25 10:57:31,mobile
549,2014-01-25 11:00:14,mobile
768,2014-01-25 11:06:28,mobile
204,2014-01-25 11:08:19,web
857,2014-01-25 11:16:22,mobile
188,2014-01-25 11:24:46,mobile
225,2014-01-25 11:25:47,web
914,2014-01-25 11:31:34,mobile
313,2014-01-25 11:50:28,mobile
440,2014-01-25 12:01:12,mobile
216,2014-01-25 12:04:30,mobile
274,2014-01-25 12:10:18,mobile
425,2014-01-25 12:14:00,mobile
49,2014-01-25 12:14:12,web
837,2014-01-25 12:18:06,web
925,2014-01-25 12:18:56,mobile
2,2014-01-25 12:21:30,mobile
151,2014-01-25 12:26:32,mobile
301,2014-01-25 12:26:39,web
414,2014-01-25 12:29:15,mobile
359,2014-01-25 12:29:52,mobile
266,2014-01-25 12:33:09,web
584,2014-01-25 12:51:09,web
762,2014-01-25 12:52:05,web
909,2014-01-25 12:54:47,mobile
33,2014-01-25 12:56:11,mobile
604,2014-01-25 12:57:11,mobile
926,2014-01-25 13:02:49,web
596,2014-01-25 13:11:06,mobile
627,2014-01-25 13:11:31,mobile
7,2014-01-25 13:15:06,web
210,2014-01-25 13:17:56,web
124,2014-01-25 13:18:09,mobile
375,2014-01-25 13:36:52,web
72,2014-01-25 13:38:38,web
985,2014-01-25 13:39:47,mobile
851,2014-01-25 13:53:18,mobile
799,2014-01-25 13:55:45,mobile
598,2014-01-25 13:57:15,mobile
28,2014-01-25 14:01:43,web
86,2014-01-25 14:11:07,web
424,2014-01-25 14:12:42,mobile
241,2014-01-25 14:13:19,mobile
356,2014-01-25 14:15:14,web
745,2014-01-25 14:18:08,mobile
421,2014-01-25 14:18:30,mobile
599,2014-01-25 14:24:01,mobile
178,2014-01-25 14:24:33,mobile
779,2014-01-25 14:25:31,web
961,2014-01-25 14:28:33,mobile
974,2014-01-25 14:28:33,mobile
684,2014-01-25 14:30:21,web
28,2014-01-25 14:31:00,mobile
777,2014-01-25 14:35:57,mobile
45,2014-01-25 14:41:26,mobile
554,2014-01-25 14:43:30,web
488,2014-01-25 14:55:14,web
226,2014-01-25 15:00:47,web
512,2014-01-25 15:22:44,web
686,2014-01-25 15:27:58,mobile
209,2014-01-25 15:40:44,mobile
667,2014-01-25 15:41:43,mobile
188,2014-01-25 15:42:49,web
403,2014-01-25 15:43:56,web
182,2014-01-25 15:47:34,web
745,2014-01-25 15:51:51,web
984,2014-01-25 15:52:28,mobile
812,2014-01-25 15:53:59,mobile
283,2014-01-25 15:59:56,mobile
936,2014-01-25 16:00:01,web
196,2014-01-25 16:01:22,mobile
10,2014-01-25 16:02:04,mobile
283,2014-01-25 16:03:38,mobile
624,2014-01-25 16:09:49,web
571,2014-01-25 16:37:09,mobile
49,2014-01-25 16:40:20,mobile
226,2014-01-25 16:55:31,mobile
869,2014-01-25 16:56:09,web
643,2014-01-25 17:01:32,web
421,2014-01-25 17:02:39,mobile
94,2014-01-25 17:04:31,mobile
492,2014-01-25 17:07:08,mobile
979,2014-01-25 17:13:48,web
624,2014-01-25 17:16:17,mobile
160,2014-01-25 17:18:42,mobile
26,2014-01-25 17:25:55,web
937,2014-01-25 17:31:11,mobile
572,2014-01-25 17:44:13,mobile
614,2014-01-25 17:44:55,mobile
980,2014-01-25 17:58:05,mobile
337,2014-01-25 18:02:21,mobile
133,2014-01-25 18:07:48,mobile
381,2014-01-25 18:09:32,web
619,2014-01-25 18:19:49,mobile
457,2014-01-25 18:19:59,mobile
121,2014-01-25 18:24:35,mobile
310,2014-01-25 18:37:21,mobile
533,2014-01-25 18:40:17,web
510,2014-01-25 18:40:41,web
594,2014-01-25 18:45:23,mobile
533,2014-01-25 19:03:33,web
135,2014-01-25 19:06:41,web
2,2014-01-25 19:15:00,mobile
265,2014-01-25 19:15:29,mobile
56,2014-01-25 19:18:45,mobile
216,2014-01-25 19:22:25,mobile
509,2014-01-25 19:28:57,mobile
262,2014-01-25 19:32:30,mobile
55,2014-01-25 19:37:33,mobile
991,2014-01-25 19:37:51,mobile
903,2014-01-25 19:38:50,mobile
869,2014-01-25 19:39:41,mobile
347,2014-01-25 19:42:37,mobile
369,2014-01-25 19:47:42,web
408,2014-01-25 19:49:35,mobile
588,2014-01-25 19:55:08,mobile
390,2014-01-25 20:05:41,mobile
76,2014-01-25 20:06:22,mobile
156,2014-01-25 20:07:48,web
850,2014-01-25 20:22:46,mobile
563,2014-01-25 20:27:32,mobile
899,2014-01-25 20:30:52,web
27,2014-01-25 20:37:23,mobile
907,2014-01-25 20:37:27,mobile
474,2014-01-25 20:41:29,web
885,2014-01-25 20:45:11,mobile
135,2014-01-25 20:45:30,web
280,2014-01-25 20:49:13,mobile
470,2014-01-25 20:49:40,web
521,2014-01-25 20:52:01,mobile
197,2014-01-25 20:58:07,mobile
227,2014-01-25 20:58:19,mobile
442,2014-01-25 21:00:21,mobile
796,2014-01-25 21:10:40,web
998,2014-01-25 21:13:01,mobile
959,2014-01-25 21:15:34,mobile
161,2014-01-25 21:16:43,mobile
956,2014-01-25 21:18:03,web
250,2014-01-25 21:21:21,web
511,2014-01-25 21:25:47,mobile
259,2014-01-25 21:32:33,mobile
58,2014-01-25 21:33:43,web
421,2014-01-25 21:37:05,mobile
823,2014-01-25 21:37:46,mobile
33,2014-01-25 21:38:51,mobile
628,2014-01-25 21:39:22,mobile
37,2014-01-25 21:50:24,web
644,2014-01-25 22:09:26,web
933,2014-01-25 22:12:27,mobile
799,2014-01-25 22:12:43,web
226,2014-01-25 22:13:24,mobile
335,2014-01-25 22:28:29,mobile
664,2014-01-25 22:38:19,web
435,2014-01-25 22:39:23,mobile
205,2014-01-25 22:53:03,web
335,2014-01-25 23:13:34,mobile
705,2014-01-25 23:46:43,mobile
643,2014-01-25 23:48:41,mobile
868,2014-01-25 23:48:46,mobile
176,2014-01-25 23:49:42,mobile
587,2014-01-25 23:50:06,mobile
549,2014-01-25 23:52:23,mobile
240,2014-01-25 23:55:01,web
49,2014-01-25 23:57:43,web
159,2014-01-25 23:58:14,mobile
204,2014-01-26 00:03:13,web
463,2014-01-26 00:04:53,mobile
35,2014-01-26 00:12:55,mobile
926,2014-01-26 00:22:08,web
260,2014-01-26 00:22:45,mobile
951,2014-01-26 00:22:56,mobile
622,2014-01-26 00:24:54,mobile
780,2014-01-26 00:34:01,mobile
351,2014-01-26 00:43:16,mobile
809,2014-01-26 00:45:18,mobile
355,2014-01-26 00:45:29,web
941,2014-01-26 00:47:13,mobile
593,2014-01-26 00:47:15,mobile
350,2014-01-26 00:48:36,mobile
226,2014-01-26 00:50:44,mobile
706,2014-01-26 00:53:32,mobile
955,2014-01-26 00:54:29,mobile
178,2014-01-26 00:55:52,mobile
888,2014-01-26 00:56:20,web
885,2014-01-26 01:00:32,web
21,2014-01-26 01:04:25,web
921,2014-01-26 01:06:22,web
942,2014-01-26 01:06:42,web
893,2014-01-26 01:10:28,mobile
374,2014-01-26 01:19:44,mobile
998,2014-01-26 01:20:25,mobile
919,2014-01-26 01:20:58,mobile
235,2014-01-26 01:21:30,mobile
941,2014-01-26 01:24:33,mobile
829,2014-01-26 01:28:42,mobile
335,2014-01-26 01:39:33,mobile
479,2014-01-26 01:42:43,mobile
488,2014-01-26 01:46:54,mobile
933,2014-01-26 01:47:46,mobile
295,2014-01-26 01:54:11,mobile
667,2014-01-26 01:59:06,web
964,2014-01-26 01:59:38,mobile
142,2014-01-26 02:00:23,mobile
628,2014-01-26 02:05:56,web
658,2014-01-26 02:15:47,mobile
211,2014-01-26 02:16:41,mobile
181,2014-01-26 02:27:42,web
775,2014-01-26 02:31:35,mobile
838,2014-01-26 02:35:53,web
335,2014-01-26 02:37:10,mobile
853,2014-01-26 02:43:09,web
173,2014-01-26 02:50:08,mobile
21,2014-01-26 02:55:32,mobile
548,2014-01-26 03:00:58,mobile
468,2014-01-26 03:07:09,mobile
169,2014-01-26 03:13:21,mobile
552,2014-01-26 03:16:59,mobile
637,2014-01-26 03:21:49,mobile
819,2014-01-26 03:22:25,web
86,2014-01-26 03:22:27,mobile
786,2014-01-26 03:26:32,mobile
608,2014-01-26 03:33:39,mobile
72,2014-01-26 03:51:02,web
23,2014-01-26 03:56:02,web
624,2014-01-26 03:56:18,mobile
305,2014-01-26 03:56:25,mobile
361,2014-01-26 04:07:14,mobile
111,2014-01-26 04:08:54,web
941,2014-01-26 04:15:23,mobile
128,2014-01-26 04:20:48,mobile
812,2014-01-26 04:24:46,web
610,2014-01-26 04:25:35,mobile
782,2014-01-26 04:26:54,web
301,2014-01-26 04:32:59,mobile
16,2014-01-26 04:35:01,mobile
590,2014-01-26 04:35:44,mobile
407,2014-01-26 04:37:00,web
522,2014-01-26 04:37:39,mobile
174,2014-01-26 04:47:58,web
603,2014-01-26 04:55:56,mobile
280,2014-01-26 04:58:23,web
48,2014-01-26 04:59:48,web
349,2014-01-26 05:02:14,mobile
398,2014-01-26 05:04:57,mobile
533,2014-01-26 05:10:57,mobile
822,2014-01-26 05:11:43,mobile
260,2014-01-26 05:11:44,mobile
921,2014-01-26 05:19:48,mobile
954,2014-01-26 05:19:49,mobile
614,2014-01-26 05:20:33,mobile
335,2014-01-26 05:25:24,mobile
593,2014-01-26 05:25:37,mobile
999,2014-01-26 05:39:28,mobile
727,2014-01-26 05:42:05,web
374,2014-01-26 05:43:39,web
808,2014-01-26 05:49:47,mobile
936,2014-01-26 05:50:22,mobile
815,2014-01-26 05:50:50,mobile
481,2014-01-26 06:07:07,mobile
169,2014-01-26 06:10:02,web
377,2014-01-26 06:10:20,web
809,2014-01-26 06:11:50,web
980,2014-01-26 06:17:54,mobile
81,2014-01-26 06:22:16,mobile
145,2014-01-26 06:25:10,mobile
184,2014-01-26 06:32:16,mobile
232,2014-01-26 06:39:33,mobile
425,2014-01-26 06:50:21,web
247,2014-01-26 06:51:55,mobile
3,2014-01-26 06:56:07,mobile
2,2014-01-26 06:56:09,mobile
757,2014-01-26 07:01:05,web
13,2014-01-26 07:02:03,mobile
570,2014-01-26 07:04:06,web
62,2014-01-26 07:09:06,mobile
761,2014-01-26 07:11:21,mobile
584,2014-01-26 07:16:11,web
587,2014-01-26 07:17:12,mobile
479,2014-01-26 07:38:16,web
350,2014-01-26 07:51:25,mobile
158,2014-01-26 08:01:53,web
568,2014-01-26 08:02:41,web
848,2014-01-26 08:02:41,mobile
390,2014-01-26 08:09:07,mobile
183,2014-01-26 08:18:23,web
850,2014-01-26 08:26:15,mobile
416,2014-01-26 08:29:02,mobile
87,2014-01-26 08:32:53,mobile
627,2014-01-26 08:34:31,mobile
525,2014-01-26 08:34:41,mobile
135,2014-01-26 08:36:47,mobile
731,2014-01-26 08:42:05,mobile
192,2014-01-26 08:43:28,mobile
239,2014-01-26 08:49:21,web
837,2014-01-26 08:49:47,web
907,2014-01-26 08:57:10,mobile
52,2014-01-26 08:58:27,web
166,2014-01-26 09:06:28,mobile
303,2014-01-26 09:11:37,mobile
735,2014-01-26 09:14:33,mobile
890,2014-01-26 09:16:01,web
842,2014-01-26 09:28:19,mobile
265,2014-01-26 09:30:16,mobile
991,2014-01-26 09:31:02,web
618,2014-01-26 09:39:39,mobile
756,2014-01-26 09:49:08,web
161,2014-01-26 09:56:28,mobile
280,2014-01-26 09:57:21,mobile
271,2014-01-26 10:22:55,mobile
549,2014-01-26 10:27:25,web
540,2014-01-26 10:32:31,mobile
344,2014-01-26 10:34:01,mobile
5,2014-01-26 10:40:30,web
668,2014-01-26 10:41:14,mobile
533,2014-01-26 10:42:56,web
600,2014-01-26 10:46:05,web
135,2014-01-26 10:48:53,web
949,2014-01-26 10:54:37,mobile
533,2014-01-26 10:59:31,mobile
139,2014-01-26 10:59:42,web
939,2014-01-26 11:02:54,mobile
730,2014-01-26 11:03:01,mobile
799,2014-01-26 11:05:19,mobile
581,2014-01-26 11:08:41,mobile
512,2014-01-26 11:29:04,mobile
597,2014-01-26 11:29:17,mobile
555,2014-01-26 11:37:16,mobile
146,2014-01-26 11:38:46,mobile
751,2014-01-26 11:40:01,mobile
925,2014-01-26 11:40:11,mobile
756,2014-01-26 11:41:57,mobile
849,2014-01-26 11:45:27,mobile
249,2014-01-26 11:49:36,web
593,2014-01-26 11:56:23,web
717,2014-01-26 11:58:00,mobile
397,2014-01-26 12:01:45,web
784,2014-01-26 12:04:08,mobile
206,2014-01-26 12:12:10,mobile
511,2014-01-26 12:14:30,mobile
235,2014-01-26 12:15:23,mobile
959,2014-01-26 12:24:09,mobile
909,2014-01-26 12:29:32,web
996,2014-01-26 12:34:13,mobile
967,2014-01-26 12:42:59,mobile
427,2014-01-26 12:51:20,mobile
711,2014-01-26 12:56:43,mobile
643,2014-01-26 12:59:34,mobile
951,2014-01-26 13:00:50,web
750,2014-01-26 13:08:01,mobile
311,2014-01-26 13:08:02,web
961,2014-01-26 13:12:11,web
963,2014-01-26 13:19:39,web
70,2014-01-26 13:23:55,mobile
100,2014-01-26 13:35:06,mobile
998,2014-01-26 13:44:24,mobile
796,2014-01-26 13:48:52,mobile
255,2014-01-26 13:51:31,mobile
311,2014-01-26 13:53:53,web
96,2014-01-26 14:16:27,web
371,2014-01-26 14:40:39,web
274,2014-01-26 14:44:23,web
446,2014-01-26 14:44:44,mobile
308,2014-01-26 14:44:47,mobile
222,2014-01-26 14:49:12,mobile
509,2014-01-26 14:49:38,web
908,2014-01-26 14:52:26,web
429,2014-01-26 14:53:02,mobile
97,2014-01-26 14:54:37,mobile
954,2014-01-26 14:58:19,mobile
862,2014-01-26 15:03:21,mobile
390,2014-01-26 15:08:44,mobile
395,2014-01-26 15:13:08,mobile
769,2014-01-26 15:15:17,mobile
599,2014-01-26 15:23:41,mobile
937,2014-01-26 15:26:19,mobile
662,2014-01-26 15:27:52,mobile
862,2014-01-26 15:32:48,web
918,2014-01-26 15:37:32,mobile
736,2014-01-26 15:40:26,mobile
672,2014-01-26 15:45:06,mobile
782,2014-01-26 15:52:30,mobile
986,2014-01-26 15:58:33,mobile
845,2014-01-26 16:04:04,web
820,2014-01-26 16:26:43,mobile
384,2014-01-26 16:28:22,mobile
195,2014-01-26 16:28:23,web
398,2014-01-26 16:33:45,web
425,2014-01-26 16:40:55,mobile
97,2014-01-26 16:47:38,mobile
588,2014-01-26 16:52:41,mobile
49,2014-01-26 16:54:13,web
804,2014-01-26 17:08:01,mobile
819,2014-01-26 17:15:14,mobile
587,2014-01-26 17:19:30,mobile
414,2014-01-26 17:32:36,mobile
796,2014-01-26 17:37:53,mobile
195,2014-01-26 17:41:27,web
686,2014-01-26 17:46:34,web
751,2014-01-26 17:50:23,mobile
273,2014-01-26 18:00:31,web
169,2014-01-26 18:03:44,mobile
905,2014-01-26 18:07:37,mobile
269,2014-01-26 18:08:45,mobile
920,2014-01-26 18:21:04,mobile
563,2014-01-26 18:22:58,web
181,2014-01-26 18:24:32,web
786,2014-01-26 18:35:49,web
313,2014-01-26 18:42:24,web
375,2014-01-26 18:49:22,mobile
